Year_Month_DayofMonth,DayOfWeek,CRSDepTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,CRSElapsedTime,Origin,Dest,Distance,arr_delay
2008-03-16,7,1900-01-01 09:51:00,1900-01-01 11:10:00,OO,3705,N215SW,79.0,SLC,SGU,269.0,25.0
2008-03-06,4,1900-01-01 08:50:00,1900-01-01 11:54:00,OO,6506,N706SK,124.0,LAX,BOI,674.0,-15.0
2008-03-15,6,1900-01-01 20:25:00,1900-01-01 21:55:00,US,391,N334AW,90.0,SJC,LAS,386.0,-23.0
2008-01-16,3,1900-01-01 16:20:00,1900-01-01 17:20:00,AA,1990,N5DYAA,60.0,MIA,MCO,193.0,0.0
2008-04-27,7,1900-01-01 17:30:00,1900-01-01 19:00:00,MQ,3824,N612AE,90.0,MCI,DAL,461.0,-3.0
2008-01-02,3,1900-01-01 21:30:00,1900-01-01 23:15:00,MQ,3962,N504AE,105.0,ORD,LIT,552.0,8.0
2008-04-10,4,1900-01-01 14:35:00,1900-01-01 17:20:00,AA,526,,105.0,ABQ,DFW,569.0,
2008-04-19,6,1900-01-01 17:08:00,1900-01-01 17:27:00,UA,269,N340UA,79.0,DTW,ORD,235.0,-38.0
2008-04-02,3,1900-01-01 06:00:00,1900-01-01 06:59:00,YV,7116,N715SF,59.0,ORD,CID,196.0,-17.0
2008-01-19,6,1900-01-01 18:20:00,1900-01-01 21:45:00,AA,127,N642AA,385.0,JFK,SAN,2446.0,1.0
2008-01-24,4,1900-01-01 13:47:00,1900-01-01 16:17:00,FL,280,N982AT,150.0,ATL,BOS,946.0,-18.0
2008-03-08,6,1900-01-01 17:30:00,1900-01-01 20:55:00,MQ,3597,N682AE,145.0,DFW,CMH,927.0,35.0
2008-01-14,1,1900-01-01 06:00:00,1900-01-01 08:28:00,XE,2072,N18102,208.0,RIC,IAH,1157.0,-5.0
2008-04-28,1,1900-01-01 11:50:00,1900-01-01 14:06:00,OH,5137,N409CA,76.0,MKE,CVG,318.0,2.0
2008-04-02,3,1900-01-01 12:55:00,1900-01-01 14:25:00,MQ,4651,N734EK,90.0,EWR,RDU,416.0,-9.0
2008-01-12,6,1900-01-01 16:59:00,1900-01-01 18:19:00,OO,4054,N611SK,80.0,BZN,SLC,347.0,-21.0
2008-01-17,4,1900-01-01 14:25:00,1900-01-01 17:35:00,WN,3679,N474WN,130.0,JAN,BWI,888.0,9.0
2008-01-14,1,1900-01-01 11:45:00,1900-01-01 13:00:00,WN,3153,N456WN,75.0,OAK,ONT,361.0,-12.0
2008-02-09,6,1900-01-01 06:09:00,1900-01-01 07:09:00,OO,5507,N288SW,60.0,SMX,LAX,135.0,-2.0
2008-02-25,1,1900-01-01 15:50:00,1900-01-01 17:20:00,WN,3060,N795SW,90.0,SLC,ABQ,493.0,7.0
2008-01-26,6,1900-01-01 11:30:00,1900-01-01 15:45:00,FL,313,N313AT,195.0,PHX,MKE,1460.0,-7.0
2008-04-22,2,1900-01-01 21:30:00,1900-01-01 23:40:00,MQ,3918,N826AE,130.0,MIA,CLT,650.0,1.0
2008-02-22,5,1900-01-01 15:40:00,1900-01-01 16:28:00,F9,619,N930FR,168.0,IND,DEN,977.0,62.0
2008-03-27,4,1900-01-01 08:15:00,1900-01-01 11:00:00,AA,1199,N407AA,165.0,ORD,AUS,978.0,-8.0
2008-02-11,1,1900-01-01 11:17:00,1900-01-01 11:59:00,US,472,N624AW,102.0,PHX,BUR,369.0,-19.0
2008-03-05,3,1900-01-01 11:05:00,1900-01-01 14:20:00,WN,1353,N426WN,135.0,PHX,AUS,872.0,-28.0
2008-04-21,1,1900-01-01 16:16:00,1900-01-01 17:24:00,EV,4324,N753EV,68.0,ATL,TLH,223.0,-10.0
2008-04-29,2,1900-01-01 13:45:00,1900-01-01 14:35:00,MQ,3048,N323AE,50.0,SAN,LAX,109.0,-9.0
2008-04-20,7,1900-01-01 15:25:00,1900-01-01 16:53:00,XE,2574,N14125,88.0,IAH,XNA,438.0,10.0
2008-01-28,1,1900-01-01 18:30:00,1900-01-01 20:14:00,AS,235,N706AS,104.0,SFO,PDX,550.0,67.0
2008-02-21,4,1900-01-01 06:45:00,1900-01-01 08:43:00,US,1434,N920UW,118.0,FLL,CLT,631.0,-10.0
2008-03-17,1,1900-01-01 09:55:00,1900-01-01 11:50:00,MQ,3598,N612AE,175.0,CMH,DFW,927.0,-1.0
2008-04-16,3,1900-01-01 16:30:00,1900-01-01 18:35:00,WN,3421,N295WN,125.0,SEA,OAK,671.0,-20.0
2008-02-07,4,1900-01-01 12:35:00,1900-01-01 13:57:00,OO,5435,N221SW,82.0,LAX,MRY,267.0,-8.0
2008-01-16,3,1900-01-01 20:05:00,1900-01-01 21:20:00,AA,1583,N507AA,135.0,RDU,ORD,647.0,-16.0
2008-03-23,7,1900-01-01 07:50:00,1900-01-01 11:30:00,AA,891,N5EKAA,220.0,IAD,SJU,1571.0,-1.0
2008-01-18,5,1900-01-01 10:15:00,1900-01-01 12:20:00,WN,1510,N600WN,125.0,OAK,SEA,671.0,2.0
2008-03-13,4,1900-01-01 12:29:00,1900-01-01 14:15:00,OO,3802,N865AS,106.0,SLC,FCA,532.0,1.0
2008-02-21,4,1900-01-01 12:35:00,1900-01-01 15:30:00,MQ,4046,N808AE,115.0,ORD,ALB,723.0,1.0
2008-03-08,6,1900-01-01 17:55:00,1900-01-01 19:05:00,EV,4731,N872AS,70.0,TLH,ATL,223.0,38.0
2008-02-20,3,1900-01-01 09:55:00,1900-01-01 10:10:00,WN,1292,N434WN,75.0,JAX,BHM,365.0,-3.0
2008-02-19,2,1900-01-01 13:25:00,1900-01-01 17:25:00,AA,350,N242AA,180.0,ELP,ORD,1236.0,34.0
2008-01-27,7,1900-01-01 17:53:00,1900-01-01 20:30:00,OO,3869,N464SW,97.0,SMF,SLC,532.0,-5.0
2008-03-17,1,1900-01-01 06:15:00,1900-01-01 07:05:00,MQ,3110,N807AE,50.0,SAN,LAX,109.0,0.0
2008-03-20,4,1900-01-01 20:30:00,1900-01-01 22:14:00,FL,59,N915AT,104.0,IAD,ATL,533.0,14.0
2008-04-03,4,1900-01-01 18:35:00,1900-01-01 19:55:00,WN,480,N253WN,80.0,SMF,LAX,373.0,57.0
2008-03-08,6,1900-01-01 06:50:00,1900-01-01 08:15:00,WN,511,N719SW,85.0,PHL,RDU,336.0,1.0
2008-04-23,3,1900-01-01 11:25:00,1900-01-01 12:40:00,EV,4556,N867AS,75.0,GSO,ATL,306.0,10.0
2008-04-24,4,1900-01-01 12:40:00,1900-01-01 13:40:00,MQ,3934,N503AE,120.0,DCA,ORD,612.0,7.0
2008-04-29,2,1900-01-01 07:26:00,1900-01-01 11:01:00,UA,598,N544UA,155.0,SFO,DEN,967.0,2.0
2008-03-04,2,1900-01-01 06:45:00,1900-01-01 09:48:00,AS,423,N622AS,183.0,SNA,SEA,978.0,-8.0
2008-04-06,7,1900-01-01 16:45:00,1900-01-01 18:47:00,EV,4486,N713EV,122.0,CVG,EWR,569.0,0.0
2008-04-27,7,1900-01-01 09:40:00,1900-01-01 10:20:00,WN,3759,N715SW,100.0,BUF,MDW,468.0,-7.0
2008-01-15,2,1900-01-01 17:05:00,1900-01-01 17:51:00,OO,6609,N740SK,46.0,ASE,DEN,125.0,-11.0
2008-03-18,2,1900-01-01 10:31:00,1900-01-01 12:21:00,US,1499,N704US,110.0,DTW,CLT,500.0,-22.0
2008-01-08,2,1900-01-01 06:00:00,1900-01-01 07:58:00,OH,5359,N685BR,118.0,LEX,LGA,604.0,-15.0
2008-03-25,2,1900-01-01 19:20:00,1900-01-01 21:01:00,UA,278,N559UA,101.0,PDX,SFO,550.0,7.0
2008-02-22,5,1900-01-01 09:00:00,1900-01-01 09:20:00,WN,1537,N470WN,80.0,PHX,SNA,338.0,3.0
2008-03-27,4,1900-01-01 17:04:00,1900-01-01 19:24:00,FL,577,N991AT,140.0,ATL,EWR,745.0,-10.0
2008-01-21,1,1900-01-01 07:40:00,1900-01-01 09:34:00,DL,1238,N951DL,114.0,CVG,LGA,585.0,7.0
2008-01-22,2,1900-01-01 08:40:00,1900-01-01 10:00:00,WN,270,N795SW,80.0,MCI,MDW,405.0,-8.0
2008-02-27,3,1900-01-01 17:30:00,1900-01-01 18:38:00,OH,5604,N936CA,68.0,GRR,CVG,268.0,31.0
2008-01-19,6,1900-01-01 12:06:00,1900-01-01 12:59:00,NW,747,N351NW,113.0,DTW,MSP,528.0,24.0
2008-01-09,3,1900-01-01 12:15:00,1900-01-01 16:58:00,UA,204,N310UA,163.0,DEN,CMH,1155.0,-20.0
2008-02-17,7,1900-01-01 07:40:00,1900-01-01 09:45:00,WN,1536,N692SW,185.0,MCO,SAT,1040.0,-13.0
2008-02-05,2,1900-01-01 10:46:00,1900-01-01 14:11:00,F9,168,N807FR,145.0,SJC,DEN,948.0,31.0
2008-03-14,5,1900-01-01 19:55:00,1900-01-01 21:20:00,WN,3431,N263WN,85.0,OAK,SAN,446.0,11.0
2008-04-24,4,1900-01-01 14:30:00,1900-01-01 15:50:00,DL,1428,N938DL,80.0,ATL,SDF,321.0,27.0
2008-02-24,7,1900-01-01 16:55:00,1900-01-01 17:50:00,MQ,4226,N814AE,55.0,DBQ,ORD,147.0,-5.0
2008-04-25,5,1900-01-01 21:13:00,1900-01-01 22:57:00,NW,1436,N770NC,104.0,DTW,PVD,614.0,18.0
2008-03-15,6,1900-01-01 20:08:00,1900-01-01 23:30:00,F9,166,N807FR,142.0,SJC,DEN,948.0,-12.0
2008-02-10,7,1900-01-01 20:31:00,1900-01-01 22:34:00,DL,1483,N639DL,303.0,ATL,SNA,1919.0,-9.0
2008-04-13,7,1900-01-01 07:55:00,1900-01-01 11:30:00,WN,97,N437WN,155.0,ABQ,MDW,1121.0,2.0
2008-02-12,2,1900-01-01 14:20:00,1900-01-01 17:05:00,WN,539,N431WN,105.0,MDW,IAD,577.0,30.0
2008-04-27,7,1900-01-01 16:20:00,1900-01-01 18:06:00,DL,824,N941DL,106.0,ATL,DCA,547.0,11.0
2008-02-17,7,1900-01-01 10:10:00,1900-01-01 11:20:00,WN,2438,N397SW,70.0,MSY,HOU,303.0,42.0
2008-02-11,1,1900-01-01 21:45:00,1900-01-01 22:45:00,WN,2122,N281WN,60.0,STL,MDW,251.0,35.0
2008-02-26,2,1900-01-01 10:15:00,1900-01-01 12:25:00,WN,790,N772SW,70.0,LAS,PHX,256.0,-13.0
2008-04-26,6,1900-01-01 07:15:00,1900-01-01 08:40:00,US,1937,N187US,85.0,BUF,PHL,279.0,-9.0
2008-04-27,7,1900-01-01 05:00:00,1900-01-01 06:04:00,NW,456,N9338,64.0,GFK,MSP,284.0,12.0
2008-03-20,4,1900-01-01 12:29:00,1900-01-01 13:11:00,OO,3746,N408SW,102.0,SLC,PSC,521.0,-8.0
2008-03-28,5,1900-01-01 18:00:00,1900-01-01 20:40:00,OO,3880,N453SW,100.0,OAK,SLC,588.0,6.0
2008-03-07,5,1900-01-01 16:21:00,1900-01-01 17:30:00,UA,1553,N449UA,69.0,LAS,LAX,236.0,2.0
2008-03-01,6,1900-01-01 10:07:00,1900-01-01 11:30:00,9E,4767,85889E,83.0,DTW,IND,231.0,-21.0
2008-02-27,3,1900-01-01 12:00:00,1900-01-01 13:50:00,MQ,4661,N817AE,110.0,BDL,RDU,532.0,1.0
2008-02-18,1,1900-01-01 13:30:00,1900-01-01 15:00:00,DL,1804,N671DN,90.0,ATL,MCO,403.0,-8.0
2008-02-14,4,1900-01-01 06:05:00,1900-01-01 07:05:00,MQ,3348,N286AE,60.0,LAW,DFW,140.0,-10.0
2008-04-27,7,1900-01-01 19:15:00,1900-01-01 20:56:00,OH,5302,N588SW,101.0,CMH,ATL,446.0,
2008-02-14,4,1900-01-01 11:40:00,1900-01-01 12:52:00,UA,615,N927UA,132.0,DCA,ORD,612.0,-17.0
2008-04-25,5,1900-01-01 07:55:00,1900-01-01 09:00:00,AA,755,N574AA,65.0,STL,ORD,258.0,-6.0
2008-03-05,3,1900-01-01 15:00:00,1900-01-01 16:35:00,DL,108,N721TW,95.0,MCO,ATL,403.0,-7.0
2008-04-28,1,1900-01-01 21:00:00,1900-01-01 23:09:00,CO,1763,N37263,249.0,IAH,SFO,1635.0,-4.0
2008-03-09,7,1900-01-01 14:10:00,1900-01-01 15:45:00,9E,2939,87189E,95.0,DTW,ABE,424.0,-10.0
2008-03-10,1,1900-01-01 07:14:00,1900-01-01 08:30:00,YV,7338,N27318,136.0,AVP,ORD,631.0,12.0
2008-02-07,4,1900-01-01 06:00:00,1900-01-01 08:40:00,B6,68,N645JB,160.0,FLL,JFK,1069.0,0.0
2008-04-12,6,1900-01-01 12:50:00,1900-01-01 14:15:00,WN,1638,N253WN,85.0,OAK,LAS,407.0,6.0
2008-02-15,5,1900-01-01 06:00:00,1900-01-01 07:39:00,US,2021,N758US,99.0,BOS,DCA,399.0,-4.0
2008-01-24,4,1900-01-01 16:57:00,1900-01-01 18:50:00,NW,935,N940N,113.0,ORD,MEM,491.0,4.0
2008-01-17,4,1900-01-01 07:45:00,1900-01-01 10:45:00,MQ,4297,N829AE,180.0,PIT,MIA,1013.0,13.0
2008-01-14,1,1900-01-01 12:35:00,1900-01-01 13:09:00,YV,1026,N646BR,34.0,LIH,HNL,102.0,-19.0
2008-01-21,1,1900-01-01 06:00:00,1900-01-01 06:59:00,OO,6691,N941SW,59.0,ATW,ORD,160.0,-1.0
2008-01-28,1,1900-01-01 13:17:00,1900-01-01 16:10:00,CO,484,N73291,173.0,FLL,CLE,1062.0,-1.0
2008-04-03,4,1900-01-01 08:30:00,1900-01-01 10:13:00,US,1075,N937UW,103.0,PHL,CLT,448.0,3.0
2008-01-21,1,1900-01-01 21:37:00,1900-01-01 22:39:00,NW,1756,N785NC,62.0,DTW,PIT,201.0,26.0
2008-02-28,4,1900-01-01 16:55:00,1900-01-01 18:40:00,WN,2386,N342SW,165.0,BWI,JAN,888.0,-19.0
2008-04-23,3,1900-01-01 11:15:00,1900-01-01 18:15:00,NW,1196,N582NW,240.0,LAS,DTW,1750.0,-10.0
2008-04-12,6,1900-01-01 13:10:00,1900-01-01 16:57:00,NW,525,N346NB,167.0,MSP,JAX,1174.0,16.0
2008-03-15,6,1900-01-01 07:50:00,1900-01-01 10:20:00,WN,2998,N792SW,90.0,BNA,DTW,457.0,-10.0
2008-04-06,7,1900-01-01 11:45:00,1900-01-01 13:04:00,OO,3912,N947SW,79.0,BIL,SLC,387.0,-15.0
2008-01-26,6,1900-01-01 13:45:00,1900-01-01 14:05:00,DL,1445,N994DL,80.0,ATL,JAN,341.0,
2008-03-31,1,1900-01-01 14:30:00,1900-01-01 15:25:00,YV,2610,N909FJ,55.0,CLT,GSO,83.0,10.0
2008-02-10,7,1900-01-01 19:00:00,1900-01-01 20:40:00,US,1940,N927UW,100.0,MCO,CLT,468.0,-1.0
2008-01-23,3,1900-01-01 12:17:00,1900-01-01 14:59:00,OO,6092,N752SK,162.0,SAT,ORD,1041.0,14.0
2008-03-23,7,1900-01-01 17:56:00,1900-01-01 19:18:00,EV,4356,N873AS,82.0,TRI,ATL,227.0,41.0
2008-04-22,2,1900-01-01 13:50:00,1900-01-01 16:38:00,B6,836,N643JB,168.0,PBI,JFK,1028.0,-17.0
2008-01-22,2,1900-01-01 20:45:00,1900-01-01 23:40:00,US,1029,N181UW,175.0,PHL,TPA,920.0,-12.0
2008-02-15,5,1900-01-01 20:25:00,1900-01-01 22:20:00,AS,310,N760AS,115.0,PDX,SFO,550.0,158.0
2008-03-23,7,1900-01-01 14:45:00,1900-01-01 18:15:00,B6,455,N520JB,210.0,BOS,FLL,1237.0,29.0
2008-04-27,7,1900-01-01 15:10:00,1900-01-01 16:40:00,WN,421,N796SW,90.0,RDU,PHL,336.0,-12.0
2008-01-05,6,1900-01-01 19:07:00,1900-01-01 20:40:00,CO,435,N36247,213.0,IAH,SAN,1303.0,31.0
2008-01-19,6,1900-01-01 12:40:00,1900-01-01 14:48:00,FL,228,N915AT,128.0,TPA,BWI,842.0,-6.0
2008-01-27,7,1900-01-01 20:00:00,1900-01-01 21:30:00,WN,2122,N468WN,150.0,TPA,STL,869.0,1.0
2008-01-27,7,1900-01-01 10:25:00,1900-01-01 11:50:00,OO,6343,N740SK,85.0,SNA,SFO,372.0,78.0
2008-01-03,4,1900-01-01 17:15:00,1900-01-01 18:33:00,DL,1537,N925DL,78.0,ATL,CLT,227.0,-10.0
2008-03-22,6,1900-01-01 20:41:00,1900-01-01 22:05:00,OO,6528,N938SW,84.0,PHX,LAX,370.0,-19.0
2008-04-08,2,1900-01-01 11:10:00,1900-01-01 19:22:00,US,702,N189UW,312.0,LAX,PHL,2401.0,2.0
2008-01-19,6,1900-01-01 09:30:00,1900-01-01 14:50:00,WN,2277,N716SW,200.0,ABQ,MCO,1552.0,3.0
2008-03-18,2,1900-01-01 16:59:00,1900-01-01 05:50:00,UA,3,N212UA,471.0,KOA,ORD,4213.0,-16.0
2008-04-15,2,1900-01-01 09:20:00,1900-01-01 10:13:00,OO,6259,N963SW,53.0,PIA,ORD,130.0,-21.0
2008-02-14,4,1900-01-01 17:10:00,1900-01-01 18:24:00,XE,2340,N13903,74.0,ALB,EWR,143.0,24.0
2008-04-02,3,1900-01-01 16:46:00,1900-01-01 18:44:00,OH,5287,N973CA,118.0,GSO,LGA,461.0,-27.0
2008-02-21,4,1900-01-01 20:11:00,1900-01-01 23:20:00,F9,269,N943FR,129.0,SNA,DEN,846.0,5.0
2008-03-20,4,1900-01-01 10:50:00,1900-01-01 12:15:00,WN,706,N640SW,85.0,MDW,MCI,405.0,24.0
2008-02-25,1,1900-01-01 14:27:00,1900-01-01 16:50:00,FL,955,N295AT,143.0,FLL,BWI,925.0,14.0
2008-04-03,4,1900-01-01 11:35:00,1900-01-01 12:10:00,YV,1012,N693BR,35.0,HNL,OGG,100.0,5.0
2008-04-23,3,1900-01-01 18:55:00,1900-01-01 20:30:00,9E,5715,89809E,95.0,MEM,MLI,442.0,-12.0
2008-04-29,2,1900-01-01 16:50:00,1900-01-01 21:42:00,DL,1794,N6701,172.0,DEN,ATL,1199.0,-11.0
2008-02-12,2,1900-01-01 06:10:00,1900-01-01 07:40:00,MQ,3354,N657AE,90.0,DAL,MCI,461.0,-22.0
2008-01-13,7,1900-01-01 15:14:00,1900-01-01 16:08:00,OO,5462,N576SW,54.0,LAX,PSP,110.0,14.0
2008-02-18,1,1900-01-01 18:55:00,1900-01-01 21:40:00,9E,5769,89309E,105.0,MEM,CMH,518.0,-18.0
2008-02-05,2,1900-01-01 06:25:00,1900-01-01 08:00:00,MQ,3932,N672AE,95.0,SGF,ORD,438.0,-3.0
2008-03-21,5,1900-01-01 09:25:00,1900-01-01 10:25:00,AA,421,N537AA,60.0,DFW,AUS,190.0,-13.0
2008-04-01,2,1900-01-01 10:30:00,1900-01-01 12:01:00,US,1523,N424US,91.0,BWI,CLT,361.0,250.0
2008-02-01,5,1900-01-01 15:45:00,1900-01-01 18:32:00,OO,4051,N608SK,107.0,LAX,SLC,590.0,38.0
2008-03-04,2,1900-01-01 12:55:00,1900-01-01 16:59:00,NW,584,N556NW,184.0,MSP,MCO,1310.0,13.0
2008-02-16,6,1900-01-01 12:00:00,1900-01-01 13:04:00,YV,7256,N515MJ,64.0,ORD,CID,196.0,-10.0
2008-03-17,1,1900-01-01 18:45:00,1900-01-01 20:45:00,EV,4793,N861AS,120.0,CAE,LGA,617.0,15.0
2008-03-05,3,1900-01-01 07:30:00,1900-01-01 10:10:00,B6,244,N586JB,340.0,FLL,LGB,2327.0,25.0
2008-04-15,2,1900-01-01 19:15:00,1900-01-01 22:13:00,OO,3941,N409SW,118.0,LAX,SLC,590.0,-22.0
2008-01-18,5,1900-01-01 14:00:00,1900-01-01 19:20:00,AA,2060,N4WUAA,200.0,SMF,DFW,1431.0,-3.0
2008-03-04,2,1900-01-01 17:25:00,1900-01-01 20:55:00,WN,1639,N446WN,150.0,MDW,MCO,989.0,41.0
2008-02-06,3,1900-01-01 16:00:00,1900-01-01 16:43:00,HA,388,N480HA,43.0,HNL,KOA,163.0,-4.0
2008-01-18,5,1900-01-01 09:30:00,1900-01-01 12:02:00,DL,1411,N918DE,152.0,CVG,FLL,932.0,19.0
2008-02-17,7,1900-01-01 10:00:00,1900-01-01 11:13:00,OO,4080,N606SK,73.0,SLC,ASE,291.0,2.0
2008-03-04,2,1900-01-01 11:10:00,1900-01-01 13:15:00,OO,5807,N905SW,65.0,ORD,IND,177.0,35.0
2008-01-03,4,1900-01-01 07:45:00,1900-01-01 08:55:00,WN,3430,N487WN,70.0,FLL,JAX,318.0,25.0
2008-03-05,3,1900-01-01 17:52:00,1900-01-01 19:18:00,YV,2655,N929LR,86.0,CMH,CLT,346.0,-1.0
2008-02-28,4,1900-01-01 14:40:00,1900-01-01 21:30:00,AQ,474,N748AL,290.0,OGG,OAK,2349.0,-4.0
2008-03-14,5,1900-01-01 12:32:00,1900-01-01 14:30:00,AS,359,N972AS,118.0,OAK,SEA,671.0,30.0
2008-03-11,2,1900-01-01 16:13:00,1900-01-01 19:25:00,DL,1602,N975DL,132.0,DFW,ATL,732.0,-1.0
2008-03-24,1,1900-01-01 09:50:00,1900-01-01 15:35:00,AA,1050,N4WMAA,225.0,SEA,DFW,1660.0,-14.0
2008-02-16,6,1900-01-01 06:30:00,1900-01-01 07:36:00,CO,1014,N17344,66.0,DFW,IAH,224.0,21.0
2008-01-11,5,1900-01-01 11:41:00,1900-01-01 12:57:00,EV,4705,N882AS,136.0,ATL,OKC,761.0,3.0
2008-03-28,5,1900-01-01 15:15:00,1900-01-01 16:15:00,OO,3663,N308SW,60.0,SLC,TWF,175.0,1.0
2008-04-10,4,1900-01-01 11:50:00,1900-01-01 14:58:00,XE,2920,N14977,128.0,IAH,ATL,689.0,-10.0
2008-02-03,7,1900-01-01 21:30:00,1900-01-01 22:32:00,DL,1808,N906DA,122.0,SLC,PDX,630.0,9.0
2008-02-03,7,1900-01-01 13:25:00,1900-01-01 16:15:00,MQ,4008,N615AE,110.0,ORD,CLT,599.0,95.0
2008-03-06,4,1900-01-01 10:41:00,1900-01-01 12:30:00,OO,5926,N466SW,109.0,FAR,ORD,557.0,-19.0
2008-04-14,1,1900-01-01 14:30:00,1900-01-01 15:26:00,CO,1541,N33608,56.0,IAH,AUS,140.0,10.0
2008-03-20,4,1900-01-01 20:00:00,1900-01-01 23:15:00,B6,35,N520JB,195.0,JFK,PBI,1028.0,4.0
2008-04-11,5,1900-01-01 07:05:00,1900-01-01 08:57:00,OO,6600,N930SW,112.0,GTF,DEN,624.0,-6.0
2008-04-26,6,1900-01-01 15:50:00,1900-01-01 18:25:00,WN,2215,N234WN,155.0,MCO,PHL,861.0,-3.0
2008-01-23,3,1900-01-01 07:20:00,1900-01-01 11:29:00,XE,2557,N16112,189.0,OKC,EWR,1325.0,-8.0
2008-02-17,7,1900-01-01 09:55:00,1900-01-01 11:00:00,WN,1647,N266WN,65.0,LAX,LAS,236.0,-8.0
2008-03-10,1,1900-01-01 17:30:00,1900-01-01 18:20:00,WN,3150,N685SW,50.0,HOU,SAT,192.0,33.0
2008-04-29,2,1900-01-01 14:00:00,1900-01-01 15:07:00,9E,4722,87979E,127.0,CLE,MSP,622.0,-7.0
2008-02-01,5,1900-01-01 21:00:00,1900-01-01 22:00:00,WN,59,N688SW,60.0,DAL,HOU,239.0,22.0
2008-01-03,4,1900-01-01 17:15:00,1900-01-01 18:25:00,WN,3493,N206WN,70.0,PHL,PVD,238.0,5.0
2008-01-17,4,1900-01-01 18:55:00,1900-01-01 20:30:00,AA,1167,N506AA,155.0,ATL,DFW,732.0,25.0
2008-01-04,5,1900-01-01 17:00:00,1900-01-01 18:25:00,MQ,3184,N835AE,85.0,SNA,SFO,372.0,53.0
2008-02-15,5,1900-01-01 21:10:00,1900-01-01 22:35:00,WN,1839,N743SW,85.0,SLC,DEN,391.0,2.0
2008-01-26,6,1900-01-01 06:15:00,1900-01-01 08:27:00,AS,236,N779AS,132.0,SEA,SFO,679.0,14.0
2008-04-16,3,1900-01-01 09:20:00,1900-01-01 10:50:00,MQ,4649,N736DT,90.0,EWR,RDU,416.0,20.0
2008-03-30,7,1900-01-01 17:03:00,1900-01-01 19:22:00,YV,7119,N506MJ,79.0,ORD,DTW,235.0,5.0
2008-03-17,1,1900-01-01 08:00:00,1900-01-01 10:10:00,OO,4118,N603SK,190.0,AUS,SLC,1085.0,-26.0
2008-03-20,4,1900-01-01 15:10:00,1900-01-01 17:41:00,US,1240,N940UW,151.0,TPA,PHL,920.0,6.0
2008-03-18,2,1900-01-01 18:25:00,1900-01-01 20:30:00,MQ,3578,,125.0,CID,DFW,685.0,
2008-03-18,2,1900-01-01 17:43:00,1900-01-01 18:45:00,OO,3958,N817SK,62.0,ATL,GSP,153.0,1.0
2008-04-16,3,1900-01-01 19:35:00,1900-01-01 22:15:00,WN,1685,N207WN,100.0,OAK,SLC,588.0,-11.0
2008-04-14,1,1900-01-01 13:50:00,1900-01-01 19:36:00,DL,966,N653DL,226.0,SLC,ATL,1589.0,67.0
2008-04-07,1,1900-01-01 21:32:00,1900-01-01 22:17:00,OO,3886,N409SW,105.0,SLC,SLE,628.0,13.0
2008-04-06,7,1900-01-01 20:20:00,1900-01-01 21:40:00,B6,265,N546JB,80.0,SMF,LGB,387.0,-13.0
2008-02-01,5,1900-01-01 13:15:00,1900-01-01 14:30:00,AA,1273,N3CHAA,195.0,DFW,SNA,1205.0,7.0
2008-03-07,5,1900-01-01 08:40:00,1900-01-01 11:37:00,UA,1510,N449UA,117.0,SFO,PHX,651.0,-9.0
2008-03-26,3,1900-01-01 12:32:00,1900-01-01 14:25:00,OO,3847,N951SW,173.0,MSP,SLC,991.0,-5.0
2008-03-27,4,1900-01-01 16:50:00,1900-01-01 19:50:00,B6,153,N648JB,180.0,JFK,MCO,944.0,-3.0
2008-02-29,5,1900-01-01 13:35:00,1900-01-01 14:50:00,UA,1515,N492UA,135.0,DEN,RNO,804.0,-1.0
2008-01-09,3,1900-01-01 20:41:00,1900-01-01 21:59:00,UA,1227,N415UA,138.0,DEN,SAN,853.0,45.0
2008-01-11,5,1900-01-01 20:25:00,1900-01-01 22:20:00,XE,3074,N16987,115.0,CMH,EWR,462.0,10.0
2008-01-03,4,1900-01-01 08:55:00,1900-01-01 12:01:00,CO,1570,N35407,186.0,EWR,PBI,1024.0,-8.0
2008-04-23,3,1900-01-01 09:15:00,1900-01-01 10:35:00,XE,2008,N12136,140.0,IAH,COS,809.0,1.0
2008-01-08,2,1900-01-01 15:15:00,1900-01-01 18:18:00,XE,2726,N14148,243.0,EWR,OKC,1325.0,-12.0
2008-01-12,6,1900-01-01 11:10:00,1900-01-01 11:30:00,MQ,4190,N631AE,80.0,CMH,ORD,296.0,-11.0
2008-02-22,5,1900-01-01 06:30:00,1900-01-01 07:33:00,NW,289,N377NW,123.0,DTW,MEM,610.0,22.0
2008-01-03,4,1900-01-01 20:00:00,1900-01-01 21:10:00,WN,2474,N776WN,70.0,CMH,BWI,336.0,11.0
2008-02-12,2,1900-01-01 13:55:00,1900-01-01 15:00:00,WN,2001,N317WN,65.0,GEG,PDX,279.0,-4.0
2008-04-12,6,1900-01-01 06:00:00,1900-01-01 06:56:00,AS,143,N763AS,56.0,ANC,FAI,261.0,78.0
2008-01-10,4,1900-01-01 08:05:00,1900-01-01 09:19:00,XE,2936,N13968,74.0,PVD,EWR,160.0,-29.0
2008-03-19,3,1900-01-01 15:25:00,1900-01-01 18:16:00,9E,5832,80309E,111.0,BNA,DTW,457.0,89.0
2008-03-03,1,1900-01-01 06:30:00,1900-01-01 09:01:00,OO,5801,N756SK,151.0,ORD,DFW,802.0,42.0
