basket_ID,item,cash_price,make,model,goods_code,Nbr_of_prod_purchas
59366,COMPUTERS,554,APPLE,2020 APPLE IPAD AIR 10 9 A14 BIONIC PROCESSOR IOS,239001407,1
45165,COMPUTERS,898,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246776,1
10071,COMPUTERS,938,APPLE,2020 APPLE MACBOOK AIR,239246776,1
10071,FULFILMENT CHARGE,0,RETAILER,RETAILER,FULFILMENT,1
29169,COMPUTERS,1555,APPLE,2020 APPLE MACBOOK PRO 13 TOUCH BAR INTEL CORE I5,238742049,1
29169,FULFILMENT CHARGE,7,RETAILER,RETAILER,FULFILMENT,1
40022,LIVING DINING FURNITURE,1899,RETAILER,RETAILER DRAPER MOTION LARGE 3 SEATER S,238302392,1
47289,COMPUTERS,898,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246776,1
59429,COMPUTERS,1899,APPLE,2021 APPLE MACBOOK PRO 14 M1 PRO PROCESSOR 16GB RA,240575996,1
29423,COMPUTERS,1117,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246775,1
29423,FULFILMENT CHARGE,7,RETAILER,RETAILER,FULFILMENT,1
17636,COMPUTERS,749,APPLE,"2021 APPLE IPAD PRO 11""",240041012,1
17636,COMPUTER PERIPHERALS & ACCESSORIES,279,APPLE,"APPLE MAGIC KEYBOARD FOR 11"" IPAD PRO (2021)",240043599,1
42198,TELEVISIONS HOME CINEMA,1299,LG,LG OLED48C14LB 2021 OLED HDR 4K ULTRA HD SMART TV,239827062,1
16879,COMPUTERS,689,APPLE,"2020 APPLE IPAD AIR 10.9""",239001422,1
38260,COMPUTERS,949,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246776,1
49037,TELEVISIONS HOME CINEMA,649,LG,LG 50NANO806PA 2021 LED HDR NANOCELL 4K ULTRA HD S,239835928,1
24147,COMPUTERS,1999,APPLE,2020 APPLE MACBOOK PRO 13 TOUCH BAR INTEL CORE I5,238742053,1
24147,FULFILMENT CHARGE,7,RETAILER,RETAILER,FULFILMENT,1
2466,COMPUTERS,1152,APPLE,2020 APPLE MACBOOK PRO,239246779,1
2466,FULFILMENT CHARGE,0,RETAILER,RETAILER,FULFILMENT,1
6632,"TELEPHONES, FAX MACHINES & TWO-WAY RADIOS",674,APPLE,APPLE IPHONE 12 MINI,239091987,1
6632,FULFILMENT CHARGE,7,RETAILER,RETAILER,FULFILMENT,1
41584,COMPUTERS,898,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246776,1
59513,COMPUTERS,2599,APPLE,2021 APPLE MACBOOK PRO 16 M1 PRO PROCESSOR 16GB RA,240575993,1
46884,COMPUTERS,893,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246778,1
74307,LIVING DINING FURNITURE,699,WEST ELM,WEST ELM LIV 4 SEATER ROUND MARBLE DINING TABLE WH,238251441,1
74307,LIVING DINING FURNITURE,948,WEST ELM,WEST ELM FINLEY VELVET DINING CHAIR INK BLUE,238919691,4
51737,COMPUTERS,949,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246782,1
51737,FULFILMENT CHARGE,7,RETAILER,RETAILER,FULFILMENT,1
68522,COMPUTERS,1099,APPLE,2021 APPLE IPAD PRO 12 9 M1 PROCESSOR IOS WI-FI 25,240040978,1
68522,COMPUTER PERIPHERALS ACCESSORIES,165,APPLE,APPLE MAGIC KEYBOARD FOR 12 9 IPAD PRO,238701670,1
4201,LIVING & DINING FURNITURE,999,WEST ELM,RETAILER,238251441,1
4201,FULFILMENT CHARGE,0,RETAILER,RETAILER,FULFILMENT,1
28657,COMPUTERS,799,APPLE,2020 APPLE IPAD AIR 10 9 A14 BIONIC PROCESSOR IOS,239001417,1
28657,FULFILMENT CHARGE,7,RETAILER,RETAILER,FULFILMENT,1
72702,TELEVISIONS HOME CINEMA,2199,LG,LG OLED65G16LA 2021 OLED HDR 4K ULTRA HD SMART TV,239827064,1
62395,TELEVISIONS HOME CINEMA,1199,LG,LG OLED55C14LB 2021 OLED HDR 4K ULTRA HD SMART TV,239827061,1
62395,TELEVISIONS HOME CINEMA,449,SONOS,SONOS BEAM GEN 2 COMPACT SMART SOUND BAR WITH DOLB,240277319,1
5191,LIVING & DINING FURNITURE,799,RETAILER,RETAILER,238758095,1
5191,FULFILMENT CHARGE,0,RETAILER,RETAILER,FULFILMENT,1
41377,COMPUTERS,898,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246776,1
40730,POWER BATTERIES,39,,,239092003,1
40730,AUDIO ACCESSORIES,158,,,238086341,1
40730,COMPUTERS,1117,,,239246775,1
37598,TELEVISIONS HOME CINEMA,1099,SAMSUNG,SAMSUNG UE75AU9000 2021 HDR 4K ULTRA HD SMART TV 7,239837101,1
37598,CABLES ADAPTERS,8,RETAILER,RETAILER 4K HDMI CABLE 1 5M BLACK,238735587,1
12787,COMPUTERS,1379,APPLE,2020 APPLE MACBOOK PRO,239246783,1
46482,LIVING DINING FURNITURE,329,RETAILER,RETAILER CALIA NEST OF 3 TABLES OAK,233119258,1
46482,LIVING DINING FURNITURE,279,RETAILER,RETAILER CALIA CONSOLE TABLE OAK,233119251,1
46482,LIVING DINING FURNITURE,799,RETAILER,RETAILER CALIA SMALL SIDEBOARD OAK,233119255,1
46482,LIVING DINING FURNITURE,129,RETAILER,RETAILER CALIA SOFA SIDE TABLE OAK,233119241,1
46482,FULFILMENT CHARGE,7,RETAILER,RETAILER,FULFILMENT,1
36427,COMPUTER PERIPHERALS ACCESSORIES,409,APPLE,APPLE WATCH SERIES 6 GPS 44MM SPACE GREY ALUMINIUM,239001518,1
61076,COMPUTERS,2399,APPLE,2021 APPLE MACBOOK PRO 16 M1 PRO PROCESSOR 16GB RA,240575999,1
26001,COMPUTERS,679,APPLE,2020 APPLE IPAD AIR 10 9 A14 BIONIC PROCESSOR IOS,239001439,1
26001,COMPUTER PERIPHERALS ACCESSORIES,279,APPLE,APPLE MAGIC KEYBOARD FOR 11 IPAD PRO 2021 WHITE,240043599,1
26001,COMPUTER PERIPHERALS ACCESSORIES,119,APPLE,APPLE PENCIL 2ND GENERATION 2018 MATTE WHITE,237841896,1
24432,COMPUTERS,749,APPLE,2021 APPLE IPAD PRO 11 M1 PROCESSOR IOS WI-FI 128G,240040984,1
24432,BAGS CARRY CASES,79,APPLE,APPLE SMART FOLIO FOR IPAD PRO 11 3RD GENERATION B,240076678,1
24432,CABLES ADAPTERS,17,APPLE,APPLE MJ1M2ZM A USB-C TO USB ADAPTOR,234418518,1
75005,COMPUTERS,1187,APPLE,2020 APPLE MACBOOK PRO 13 TOUCH BAR M1 PROCESSOR 8,239246779,1
75005,COMPUTER PERIPHERALS ACCESSORIES,80,LACIE,LACIE STHG2000400 EXTERNAL HARD DISK DRIVE 2TB USB,238277548,1
63409,COMPUTERS,489,SAMSUNG,SAMSUNG GALAXY TAB S7 FE TABLET WITH BLUETOOTH S P,240087889,1
23674,LIVING DINING FURNITURE,1649,TETRAD,TETRAD LEWIS PETITE 2 SEATER SOFA HARRIS TWEED BRA,231958763,1
23674,SERVICE,0,RETAILER,RETAILER,DMS4462,1
23674,LIVING DINING FURNITURE,415,TETRAD,TETRAD LEWIS FOOTSTOOL HARRIS TWEED BRACKEN HERRIN,233004589,1
50037,BEDROOM FURNITURE,499,RETAILER,RETAILER NATURAL COLLECTION HEMP 2500 S,238482052,1
50037,BEDROOM FURNITURE,779,HYPNOS,HYPNOS HIDEAWAY STORAGE UPHOLSTERED DIVAN BASE SIN,238404079,1
21078,TELEPHONES FAX MACHINES TWO-WAY RADIOS,674,APPLE,APPLE IPHONE 12 MINI IOS 5 4 5G SIM FREE 128GB BLA,239091978,1
6438,TELEVISIONS & HOME CINEMA,1198,LG,OLED55CX5,238601186,1
6438,FULFILMENT CHARGE,0,RETAILER,RETAILER,FULFILMENT,1
58067,LIVING DINING FURNITURE,1199,HALO,HALO FEDERICO LEATHER MOTION ARMCHAIR HAND TIPPED,238971554,1
31735,COMPUTER PERIPHERALS ACCESSORIES,479,APPLE,APPLE WATCH SERIES 6 GPS CELLULAR 40MM GOLD ALUMIN,239001459,1
29073,COMPUTERS,1168,APPLE,2020 APPLE MACBOOK PRO 13 TOUCH BAR M1 PROCESSOR 8,239246779,1
2478,COMPUTER PERIPHERALS & ACCESSORIES,358,APPLE,APPLE WATCH SERIES 6,239001474,1
2478,FULFILMENT CHARGE,0,RETAILER,RETAILER,FULFILMENT,1
44802,LIVING DINING FURNITURE,1375,G PLAN VINTAGE,G PLAN VINTAGE THE SIXTY FIVE MEDIUM 2 SEATER SOFA,238479718,1
70107,COMPUTER PERIPHERALS ACCESSORIES,649,APPLE,APPLE WATCH SERIES 7 GPS CELLULAR 41MM GRAPHITE ST,240376715,1
44200,COMPUTER PERIPHERALS ACCESSORIES,379,APPLE,APPLE WATCH NIKE SERIES 6 GPS 40MM SILVER ALUMINIU,239001556,1
3678,COMPUTERS,949,APPLE,2020 APPLE MACBOOK AIR,239246776,1
3678,FULFILMENT CHARGE,7,RETAILER,RETAILER,FULFILMENT,1
12358,COMPUTERS,579,APPLE,"2020 APPLE IPAD AIR 10.9""",239001404,1
12358,COMPUTER PERIPHERALS & ACCESSORIES,89,APPLE,"APPLE PENCIL, 1ST GENERATION (2015)",234942306,1
38738,COMPUTERS,898,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246776,1
38738,CABLES ADAPTERS,17,APPLE,APPLE MJ1M2ZM A USB-C TO USB ADAPTOR,234418518,1
38738,FULFILMENT CHARGE,7,RETAILER,RETAILER,FULFILMENT,1
62519,COMPUTERS,899,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246782,1
57389,COMPUTERS,629,SAMSUNG,SAMSUNG GALAXY TAB S7 FE TABLET WITH BLUETOOTH S P,240087882,1
57389,POWER BATTERIES,15,BELKIN,BELKIN 10W QI WIRELESS CHARGING PAD BLACK,238809800,1
57389,FULFILMENT CHARGE,7,RETAILER,RETAILER,FULFILMENT,1
27627,COMPUTERS,899,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246782,1
51349,COMPUTERS,949,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246776,1
51349,CABLES ADAPTERS,17,APPLE,APPLE MJ1M2ZM A USB-C TO USB ADAPTOR,234418518,1
31352,COMPUTERS,579,APPLE,2020 APPLE IPAD AIR 10 9 A14 BIONIC PROCESSOR IOS,239001407,1
71527,COMPUTERS,749,APPLE,2021 APPLE IPAD PRO 11 M1 PROCESSOR IOS WI-FI 128G,240040984,1
50981,COMPUTERS,749,APPLE,2021 APPLE IPAD PRO 11 M1 PROCESSOR IOS WI-FI 128G,240040984,1
25460,COMPUTERS,898,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246776,1
65769,BEDROOM FURNITURE,949,STOMPA,STOMPA UNO S PLUS MID-SLEEPER WITH PULL-OUT DESK 3,237311763,1
65769,BEDROOM FURNITURE,143,STOMPA,STOMPA S FLEX AIRFLOW FOAM MATTRESS MEDIUM EXTRA L,237371400,1
28588,COMPUTERS,749,APPLE,2021 APPLE IPAD PRO 11 M1 PROCESSOR IOS WI-FI 128G,240041012,1
20612,COMPUTERS,929,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246776,1
49789,COMPUTERS,1187,APPLE,2020 APPLE MACBOOK PRO 13 TOUCH BAR M1 PROCESSOR 8,239246779,1
49789,FULFILMENT CHARGE,7,RETAILER,RETAILER,FULFILMENT,1
63904,TELEVISIONS HOME CINEMA,1899,SAMSUNG,SAMSUNG QE65QN95A 2021 NEO QLED HDR 2000 4K ULTRA,239831345,1
63904,SERVICE,45,RETAILER,RETAILER,DMS5462,1
4757,LIVING & DINING FURNITURE,2649,RETAILER,RETAILER,236963745,1
4757,BEDROOM FURNITURE,550,RETAILER,RETAILER,237295555,1
4757,BEDROOM FURNITURE,699,RETAILER,RETAILER,235802307,1
4757,FULFILMENT CHARGE,0,RETAILER,RETAILER,FULFILMENT,1
72745,TELEVISIONS HOME CINEMA,799,LG,LG OLED48A16LA 2021 OLED HDR 4K ULTRA HD SMART TV,239866717,1
72745,FULFILMENT CHARGE,20,RETAILER,RETAILER,FULFILMENT,1
42966,COMPUTERS,899,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246782,1
48775,COMPUTERS,949,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246778,1
7635,COMPUTER PERIPHERALS & ACCESSORIES,349,APPLE,APPLE WATCH NIKE SERIES 6,239001469,1
7635,FULFILMENT CHARGE,0,RETAILER,RETAILER,FULFILMENT,1
14112,TELEVISIONS & HOME CINEMA,1898,SONY,KD65A8,238632538,1
37151,COMPUTERS,1549,APPLE,2020 APPLE MACBOOK PRO 13 TOUCH BAR INTEL CORE I5,238742046,1
37151,TELEPHONE ACCESSORIES,199,SONOS,SONOS ONE GEN 2 SMART SPEAKER WITH VOICE CONTROL B,238005350,1
37151,FULFILMENT CHARGE,4,RETAILER,RETAILER,FULFILMENT,1
29681,COMPUTERS,1149,APPLE,2020 APPLE MACBOOK PRO 13 TOUCH BAR M1 PROCESSOR 8,239246779,1
64786,BEDROOM FURNITURE,1835,TEMPUR,TEMPUR SENSATION ELITE MEMORY FOAM MATTRESS FIRM T,236999135,1
24002,COMPUTERS,898,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246776,1
27088,COMPUTERS,949,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246776,1
27088,FULFILMENT CHARGE,7,RETAILER,RETAILER,FULFILMENT,1
64313,TELEVISIONS HOME CINEMA,1199,LG,LG OLED55C14LB 2021 OLED HDR 4K ULTRA HD SMART TV,239827061,1
7622,COMPUTER PERIPHERALS & ACCESSORIES,379,APPLE,APPLE WATCH SERIES 6,239001548,1
7622,FULFILMENT CHARGE,0,RETAILER,RETAILER,FULFILMENT,1
15685,COMPUTERS,2470,APPLE,"2019 APPLE MACBOOK PRO 16""",238449040,1
51466,COMPUTERS,849,APPLE,2021 APPLE IPAD PRO 11 M1 PROCESSOR IOS WI-FI 256G,240041020,1
74000,COMPUTERS,1649,APPLE,2021 APPLE IMAC 24 ALL-IN-ONE M1 PROCESSOR 8GB RAM,240040968,1
62592,COMPUTERS,1899,APPLE,2021 APPLE MACBOOK PRO 14 M1 PRO PROCESSOR 16GB RA,240575996,1
75856,COMPUTER PERIPHERALS ACCESSORIES,369,APPLE,APPLE WATCH SERIES 7 GPS 41MM MIDNIGHT ALUMINIUM C,240376609,1
75856,FULFILMENT CHARGE,7,RETAILER,RETAILER,FULFILMENT,1
49362,COMPUTERS,1117,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246775,1
49362,BAGS CARRY CASES,30,TARGUS,TARGUS NEWPORT SLEEVE FOR 13 MACBOOK PRO AIR BLACK,239786755,1
71218,IMAGING EQUIPMENT,1699,SONY,SONY A7 III ALPHA ILCE-7M3 COMPACT SYSTEM CAMERA W,237502790,1
62271,COMPUTER PERIPHERALS ACCESSORIES,399,APPLE,APPLE WATCH SERIES 7 GPS 45MM MIDNIGHT ALUMINIUM C,240376619,1
52311,COMPUTERS,554,APPLE,2020 APPLE IPAD AIR 10 9 A14 BIONIC PROCESSOR IOS,239001407,1
52311,FULFILMENT CHARGE,7,RETAILER,RETAILER,FULFILMENT,1
28698,COMPUTERS,949,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246776,1
8029,COMPUTERS,728,APPLE,"2020 APPLE IPAD PRO 11""",238667157,1
8029,FULFILMENT CHARGE,0,RETAILER,RETAILER,FULFILMENT,1
48210,TELEPHONE ACCESSORIES,39,APPLE,APPLE CLEAR CASE WITH MAGSAFE FOR IPHONE 13,240343473,1
48210,COMPUTER PERIPHERALS ACCESSORIES,369,APPLE,APPLE WATCH NIKE SERIES 7 GPS 41MM MIDNIGHT ALUMIN,240382078,1
44083,COMPUTERS,999,APPLE,2021 APPLE IPAD PRO 12 9 M1 PROCESSOR IOS WI-FI 12,240041004,1
10425,COMPUTERS,1152,APPLE,2020 APPLE MACBOOK PRO,239246779,1
10425,FULFILMENT CHARGE,7,RETAILER,RETAILER,FULFILMENT,1
65833,COMPUTERS,679,SAMSUNG,SAMSUNG GALAXY TAB S7 TABLET WITH BLUETOOTH S PEN,238905789,1
42663,COMPUTERS,1649,APPLE,2021 APPLE IPAD PRO 12 9 M1 PROCESSOR IOS WI-FI 1T,240040987,1
41618,COMPUTERS,899,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246782,1
14960,COMPUTERS,929,APPLE,2020 APPLE MACBOOK AIR,239246776,1
14960,FULFILMENT CHARGE,7,RETAILER,RETAILER,FULFILMENT,1
11405,COMPUTER PERIPHERALS & ACCESSORIES,349,APPLE,APPLE WATCH SERIES 6,239001536,1
11405,FULFILMENT CHARGE,0,RETAILER,RETAILER,FULFILMENT,1
51258,COMPUTERS,1379,APPLE,2020 APPLE MACBOOK PRO 13 TOUCH BAR M1 PROCESSOR 8,239246783,1
23344,COMPUTERS,899,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246782,1
23344,FULFILMENT CHARGE,7,RETAILER,RETAILER,FULFILMENT,1
48194,COMPUTERS,949,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246776,1
59548,COMPUTERS,2399,APPLE,2021 APPLE MACBOOK PRO 14 M1 PRO PROCESSOR 16GB RA,240575994,1
47231,COMPUTERS,1168,APPLE,2020 APPLE MACBOOK PRO 13 TOUCH BAR M1 PROCESSOR 8,239246779,1
47231,FULFILMENT CHARGE,7,RETAILER,RETAILER,FULFILMENT,1
58668,COMPUTERS,749,APPLE,2021 APPLE IPAD PRO 11 M1 PROCESSOR IOS WI-FI 128G,240040984,1
58668,FULFILMENT CHARGE,4,RETAILER,RETAILER,FULFILMENT,1
71161,TELEVISIONS HOME CINEMA,1799,SONY,SONY BRAVIA XR XR65A80J 2021 OLED HDR 4K ULTRA HD,239900855,1
31708,AUDIO ACCESSORIES,179,APPLE,APPLE AIRPODS PRO WITH WIRELESS CHARGING CASE,238424605,1
31708,COMPUTERS,1379,APPLE,2020 APPLE MACBOOK PRO 13 TOUCH BAR M1 PROCESSOR 8,239246783,1
22430,COMPUTERS,899,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246782,1
23476,LIVING DINING FURNITURE,1749,RETAILER,RETAILER HARROGATE HIGH BACK MEDIUM 2 S,237458003,1
63849,TELEVISIONS HOME CINEMA,949,SONY,SONY BRAVIA KD65X81J 2021 LED HDR 4K ULTRA HD SMAR,239903727,1
3128,"TELEPHONES, FAX MACHINES & TWO-WAY RADIOS",774,APPLE,APPLE IPHONE 12 MINI,239091956,1
3128,FULFILMENT CHARGE,0,RETAILER,RETAILER,FULFILMENT,1
57414,HOME OFFICE,179,RETAILER,RETAILER SHELL OFFICE CHAIR GREEN,239384674,1
57414,LIVING DINING FURNITURE,3099,RETAILER,RETAILER DRAPER 5 SEATER LHF CHAISE END,236679242,1
57414,TABLEWARE,27,LE CREUSET,LE CREUSET STONEWARE BREAKFAST JUG 600ML CERISE,235897758,1
57414,TABLEWARE,38,LSA INTERNATIONAL,LSA INTERNATIONAL ONO JUG 1 2L CLEAR,233048790,1
57414,TABLEWARE,35,LE CREUSET,LE CREUSET STONEWARE BUTTER DISH CERISE,231452281,1
57414,TABLEWARE,45,LE CREUSET,LE CREUSET STONEWARE RAINBOW EGG CUPS SET OF 6 ASS,232614517,1
57414,COOKWARE,60,LE CREUSET,LE CREUSET STONEWARE SQUARE OVEN DISH SET OF 2 VOL,238719931,1
57414,TABLEWARE,30,LE CREUSET,LE CREUSET STONEWARE SOUP BOWL 600ML CERISE,240034274,2
57414,LIVING DINING FURNITURE,1699,RETAILER,RETAILER BELGRAVE MOTION ARMCHAIR WITH,238627780.0,1
57414,DECORATIVE ACCESSORIES,8,ANYDAY RETAILER,ANYDAY RETAILER TRADITIONAL POSY VASE H,238524690.0,1
57414,DECORATIVE ACCESSORIES,10,ANYDAY RETAILER,ANYDAY RETAILER CANNON VASE H25CM CLEAR,238524706,1
57414,DECORATIVE ACCESSORIES,12,ANYDAY RETAILER,ANYDAY RETAILER ROSE VANILLA MULTI WICK,239773237.0,1
57414,SOFT FURNISHINGS,10,ANYDAY RETAILER,ANYDAY RETAILER VELVET CUSHION SILVER G,238886743,1
5427,HOME OFFICE,1099,HERMAN MILLER,RETAILER,236669449,1
5427,FULFILMENT CHARGE,0,RETAILER,RETAILER,FULFILMENT,1
60684,BABY CHILD TRAVEL,925,NUNA,NUNA MIXX 5 PIECE PUSHCHAIR AND CARRYCOT BUNDLE CA,238493555,1
60684,BABY FEEDING,189,STOKKE,STOKKE TRIPP TRAPP HIGHCHAIR BLACK,238949560,1
41697,COMPUTERS,1117,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246775,1
41697,FULFILMENT CHARGE,7,RETAILER,RETAILER,FULFILMENT,1
45137,BABY CHILD TRAVEL,899,ICANDY,ICANDY PEACH PHANTOM PUSHCHAIR AND CARRYCOT DARK G,238382597,1
45137,NURSERY ACCESSORIES,210,BABYBJ RN,BABYBJ RN BLISS BOUNCER 3D GREY,238019527,1
45137,BABYWEAR,16,TOMMEE TIPPEE,TOMMEE TIPPEE THE ORIGINAL GROBAG NEWBORN SWADDLE,238458350,1
45137,BABY FEEDING,25,RETAILER,RETAILER LARGE BABY WOODLAND MUSLIN CLO,238668659,1
45137,BABY CHILD TRAVEL,199,CYBEX,CYBEX BASE Z I-SIZE ROTATING CAR SEAT BASE BLACK,237641868,1
45137,BABYWEAR,6,MINI CUDDLES,MINI CUDDLES BABY TROPICAL JOGGERS PACK OF 3 MULTI,239097093,1
45137,BABY FEEDING,29,STOKKE,STOKKE TRIPP TRAPP HIGHCHAIR HARNESS BEIGE,238960437,1
45137,BABY FEEDING,45,STOKKE,STOKKE TRIPP TRAPP HIGHCHAIR TRAY GREY,238960438,1
45137,BABY FEEDING,38,STOKKE,STOKKE TRIPP TRAPP CLASSIC HIGHCHAIR CUSHION ICON,238960409.0,1
45137,BABY FEEDING,47,STOKKE,STOKKE TRIPP TRAPP HIGHCHAIR BABY SET STORM GREY,238960381.0,1
45137,BABY FEEDING,189,STOKKE,STOKKE TRIPP TRAPP HIGHCHAIR STORM GREY,238949557,1
45137,BABY CHILD TRAVEL,240,CYBEX,CYBEX CLOUD Z I-SIZE ROTATING LIE FLAT BABY SEAT S,238370659.0,1
76411,COMPUTER PERIPHERALS ACCESSORIES,369,APPLE,APPLE WATCH SERIES 7 GPS 41MM MIDNIGHT ALUMINIUM C,240376609,1
1747,COMPUTER PERIPHERALS ACCESSORIES,509,APPLE,APPLE WATCH SERIES 6 GPS CELLULAR 44MM BLUE ALUMIN,239001563,1
1747,FULFILMENT CHARGE,7,RETAILER,RETAILER,FULFILMENT,1
7804,COMPUTERS,1147,APPLE,2020 APPLE MACBOOK AIR,239246777,1
7804,FULFILMENT CHARGE,0,RETAILER,RETAILER,FULFILMENT,1
47386,COMPUTERS,898,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246776,1
47386,WARRANTY,70,RETAILER,RETAILER,236604744,1
4157,COMPUTERS,1359,APPLE,2020 APPLE MACBOOK PRO,239246783,1
4157,FULFILMENT CHARGE,0,RETAILER,RETAILER,FULFILMENT,1
26239,COMPUTERS,1099,APPLE,2020 APPLE IMAC 21 5 ALL-IN-ONE INTEL CORE I5 8GB,238925842,1
9403,"TELEPHONES, FAX MACHINES & TWO-WAY RADIOS",1099,APPLE,APPLE IPHONE 12 PRO MAX,239091951,1
9403,AUDIO ACCESSORIES,125,APPLE,2019 APPLE AIRPODS WITH CHARGING CASE,238086343,1
9403,FULFILMENT CHARGE,0,RETAILER,RETAILER,FULFILMENT,1
1587,COMPUTER PERIPHERALS & ACCESSORIES,349,APPLE,APPLE WATCH SERIES 6,239001536,1
1587,FULFILMENT CHARGE,0,RETAILER,RETAILER,FULFILMENT,1
14742,BEDROOM FURNITURE,2280,TEMPUR,RETAILER,236999162,1
14742,BED LINEN,180,TEMPUR,RETAILER,231431353,2
50077,COMPUTER PERIPHERALS ACCESSORIES,379,APPLE,APPLE WATCH SERIES 6 GPS 44MM GOLD ALUMINIUM CASE,239001548,1
50077,AUDIO ACCESSORIES,209,APPLE,APPLE AIRPODS PRO WITH WIRELESS CHARGING CASE,238424605,1
50077,WARRANTY,20,RETAILER,RETAILER,236604738,1
45203,LIVING DINING FURNITURE,1699,RETAILER,RETAILER CROMWELL CHESTERFIELD GRAND 4,234966617,1
45203,LIVING DINING FURNITURE,1199,RETAILER,RETAILER CROMWELL CHESTERFIELD SNUGGLER,238054341,1
45203,CARPETS RUGS FLOORING,400,RETAILER,RETAILER CADIZ RUG L300 X W200 CM,238999522,1
15644,COMPUTERS,849,APPLE,2020 APPLE MAC MINI DESKTOP COMPUTER,239246772,1
15644,COMPUTER PERIPHERALS & ACCESSORIES,59,APPLE,APPLE MAGIC KEYBOARD 2 (2015),235486775,1
65543,TELEVISIONS HOME CINEMA,1499,LG,LG OLED55G16LA 2021 OLED HDR 4K ULTRA HD SMART TV,239827065,1
55452,COMPUTERS,1187,APPLE,2020 APPLE MACBOOK PRO 13 TOUCH BAR M1 PROCESSOR 8,239246779,1
55452,FULFILMENT CHARGE,7,RETAILER,RETAILER,FULFILMENT,1
28733,COMPUTER PERIPHERALS ACCESSORIES,389,APPLE,APPLE WATCH SERIES 6 GPS 44MM SILVER ALUMINIUM CAS,239001467,1
53718,COMPUTER PERIPHERALS ACCESSORIES,399,APPLE,APPLE WATCH SERIES 7 GPS 45MM GREEN ALUMINIUM CASE,240376597,1
53718,POWER BATTERIES,29,APPLE,APPLE WATCH MAGNETIC CHARGING CABLE 1M,238368585,1
40897,COMPUTERS,1117,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246775,1
66302,TELEVISIONS HOME CINEMA,799,LG,LG OLED48A16LA 2021 OLED HDR 4K ULTRA HD SMART TV,239866717,1
58092,COMPUTERS,479,APPLE,2021 APPLE IPAD MINI 8 3 A15 BIONIC PROCESSOR IPAD,240342744,1
58092,FULFILMENT CHARGE,7,RETAILER,RETAILER,FULFILMENT,1
29152,TELEVISIONS HOME CINEMA,1399,LG,LG OLED55C14LB 2021 OLED HDR 4K ULTRA HD SMART TV,239827061,1
65133,GAMING,299,OCULUS,OCULUS QUEST 2 ALL-IN-ONE VIRTUAL REALITY HEADSET,240124044,1
65133,AUDIO ACCESSORIES,149,SAMSUNG,SAMSUNG GALAXY BUDS PRO WITH QI-COMPATIBLE WIRELES,239784995,1
65133,COMPUTER PERIPHERALS ACCESSORIES,239,SAMSUNG,SAMSUNG GALAXY WATCH 4 4G CELLULAR 40MM ALUMINIUM,240192731,1
72546,COMPUTER PERIPHERALS ACCESSORIES,738,APPLE,APPLE WATCH SERIES 7 GPS 41MM BLUE ALUMINIUM CASE,240376593,2
68030,COMPUTER PERIPHERALS ACCESSORIES,369,APPLE,APPLE WATCH NIKE SERIES 7 GPS 41MM MIDNIGHT ALUMIN,240382078,1
