RespondentID,What_would_you_call_the_part_of_the_country_you_live_in_now,How_much_do_you_personally_identify_as_a_Midwesterner,Do_you_consider_Illinois_state_as_part_of_the_Midwest,Do_you_consider_Indiana_state_as_part_of_the_Midwest,Do_you_consider_Iowa_state_as_part_of_the_Midwest,Do_you_consider_Kansas_state_as_part_of_the_Midwest,Do_you_consider_Michigan_state_as_part_of_the_Midwest,Do_you_consider_Minnesota_state_as_part_of_the_Midwest,Do_you_consider_Missouri_state_as_part_of_the_Midwest,Do_you_consider_Nebraska_state_as_part_of_the_Midwest,Do_you_consider_North_Dakota_state_as_part_of_the_Midwest,Do_you_consider_Ohio_state_as_part_of_the_Midwest,Do_you_consider_South_Dakota_state_as_part_of_the_Midwest,Do_you_consider_Wisconsin_state_as_part_of_the_Midwest,Do_you_consider_Arkansas_state_as_part_of_the_Midwest,Do_you_consider_Colorado_state_as_part_of_the_Midwest,Do_you_consider_Kentucky_state_as_part_of_the_Midwest,Do_you_consider_Oklahoma_state_as_part_of_the_Midwest,Do_you_consider_Pennsylvania_state_as_part_of_the_Midwest,Do_you_consider_West_Virginia_state_as_part_of_the_Midwest,Do_you_consider_Montana_state_as_part_of_the_Midwest,Do_you_consider_Wyoming_state_as_part_of_the_Midwest,Gender,Age,Household_Income,Education,In_what_ZIP_code_is_your_home_located,census_region
3122879306.0,midwest,A lot,No,No,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Female,> 60,"$50,000 - $99,999",Associate or bachelor degree,56601,West North Central
3123832790.0,The Deep South,Not much,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Male,45-60,"$50,000 - $99,999",Graduate degree,71275,West South Central
3120974639.0,the Southwest,Not much,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Female,> 60,"$50,000 - $99,999",Graduate degree,92345,Pacific
3120711598.0,Colorado,Not at all,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Female,18-29,"$25,000 - $49,999",Associate or bachelor degree,80303,Mountain
3121310207.0,Pacific northwest,Not much,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,Yes,No,No,Yes,Yes,Female,> 60,"$100,000 - $149,999",High school degree,98031,Pacific
3122883568.0,USA,Not at all,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Female,30-44,"$50,000 - $99,999",Some college,92618,Pacific
3122673953.0,New England,Not at all,No,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,Female,> 60,"$0 - $24,999",?,4210,New England
3122016351.0,Midwest,A lot,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Female,> 60,"$25,000 - $49,999",Associate or bachelor degree,53548,East North Central
3122609115.0,"Pacific Northwest, more specifically, Central Oregon High Desert",Not at all,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes,Female,> 60,"$150,000+",Associate or bachelor degree,97760,Pacific
3121597403.0,midwest,A lot,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Female,45-60,"$50,000 - $99,999",Graduate degree,53151,East North Central
3122773124.0,Rocky Mountain Region,Not at all,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,Male,18-29,"$50,000 - $99,999",Associate or bachelor degree,81620,Mountain
3122114269.0,southwest,Not at all,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,Male,> 60,"$100,000 - $149,999",Graduate degree,79416,West South Central
3121847457.0,Midwest.,Some,No,No,No,Yes,No,No,No,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,Yes,Male,45-60,"$100,000 - $149,999",Graduate degree,80026,Mountain
3123122090.0,New England,Not at all,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,Male,30-44,"$50,000 - $99,999",Graduate degree,2748,New England
3122902169.0,THE MIDWEST,A lot,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,Male,> 60,"$100,000 - $149,999",Associate or bachelor degree,50701,West North Central
3124459036.0,Midwest,A lot,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,Yes,No,Yes,No,No,No,Male,45-60,"$0 - $24,999",Some college,48315,East North Central
3122364713.0,Southwest,Not at all,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,Male,> 60,"$100,000 - $149,999",Graduate degree,85308,Mountain
3123078520.0,Midwest,Some,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Male,30-44,"$25,000 - $49,999",Some college,65202,West North Central
3125617671.0,Appalachia,Some,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,No,Male,45-60,"$25,000 - $49,999",Associate or bachelor degree,43758,East North Central
3122516632.0,Midwest,A lot,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,No,No,No,Yes,Female,45-60,"$25,000 - $49,999",Some college,68506,West North Central
3125552097.0,Mid Atlantic,Not much,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,Male,45-60,"$50,000 - $99,999",Graduate degree,25313,South Atlantic
3120682394.0,Upper Midwest,A lot,No,No,No,No,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,Male,> 60,"$100,000 - $149,999",Graduate degree,54701,East North Central
3121329556.0,Southwest,Not at all,No,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,Yes,No,Female,> 60,"$150,000+",Associate or bachelor degree,87120,Mountain
3122695118.0,Midwest,Some,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,Female,45-60,?,Graduate degree,44012,East North Central
3122347727.0,tropical island,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Male,> 60,"$50,000 - $99,999",Associate or bachelor degree,96789,Pacific
3122689241.0,North East Cost or The Big Apple,Not at all,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Male,30-44,"$150,000+",High school degree,10001,Middle Atlantic
3122351189.0,Upper Midwest,A lot,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,Male,> 60,"$100,000 - $149,999",Associate or bachelor degree,53092,East North Central
3122082689.0,New England,Not at all,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Male,> 60,"$150,000+",Graduate degree,6611,New England
3122551606.0,southeast,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Female,30-44,"$50,000 - $99,999",Some college,28173,South Atlantic
3123234574.0,Midwest,Some,No,No,Yes,No,No,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Female,18-29,"$150,000+",Some college,55077,West North Central
3125907943.0,Northern Plains,A lot,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Male,30-44,"$100,000 - $149,999",Some college,55412,West North Central
3122266747.0,Eastern midwest,Some,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Male,30-44,"$150,000+",Graduate degree,45240,East North Central
3120810631.0,the mid-west,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Female,18-29,"$0 - $24,999",Associate or bachelor degree,68502,West North Central
3123788715.0,Midwest,A lot,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,Female,18-29,"$50,000 - $99,999",Associate or bachelor degree,53598,East North Central
3122406922.0,Midwest,Not much,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Yes,No,No,No,Yes,Female,18-29,"$0 - $24,999",Some college,80224,Mountain
3122647142.0,Boring,A lot,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,Female,18-29,?,Less than high school degree,52748,West North Central
3122840314.0,middle,A lot,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Male,45-60,"$50,000 - $99,999",Some college,47424,East North Central
3121975222.0,The South,Not at all,No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,No,Male,18-29,"$0 - $24,999",High school degree,37122,East South Central
3122635834.0,Ohio,Some,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,Male,30-44,"$100,000 - $149,999",High school degree,43202,East North Central
3123982252.0,south central Pennsylvania,Not much,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Female,> 60,"$150,000+",Graduate degree,17013,Middle Atlantic
3123178738.0,Southeast,Not at all,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Female,30-44,"$50,000 - $99,999",Some college,40214,East South Central
3122693553.0,South Texas,Not at all,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Male,45-60,"$150,000+",Associate or bachelor degree,77077,West South Central
3122457872.0,Midwest,Not much,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Male,30-44,"$150,000+",Graduate degree,60605,East North Central
3121563690.0,midwest,A lot,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,Female,45-60,"$150,000+",Graduate degree,60625,East North Central
3121497213.0,I live in the Midwest part of the country,A lot,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Male,45-60,"$100,000 - $149,999",Associate or bachelor degree,60628,East North Central
3123194092.0,Midwest,A lot,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,No,Female,30-44,"$25,000 - $49,999",Graduate degree,45503,East North Central
3123133787.0,Midwest/plains,A lot,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,Male,45-60,"$0 - $24,999",Graduate degree,68128,West North Central
3121207505.0,Pacific Northwest.,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Female,18-29,"$50,000 - $99,999",High school degree,97301,Pacific
3122577320.0,Unique.  We experience the four seasons each year and each one is unique in its own way.  Beauty abounds in the Midwest.,A lot,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,No,Female,> 60,"$150,000+",High school degree,44090,East North Central
3122147669.0,south east,Not at all,No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,Female,> 60,?,?,40272,East South Central
3122353349.0,Florida,Not at all,No,No,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Female,18-29,"$50,000 - $99,999",Associate or bachelor degree,32937,South Atlantic
3125149708.0,Mid-East,Some,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Male,18-29,"$150,000+",Some college,47040,East North Central
3122807325.0,Midwest,A lot,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Female,> 60,"$50,000 - $99,999",Graduate degree,48642,East North Central
3122633781.0,Central Appalachia,Not much,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,Male,> 60,"$50,000 - $99,999",Graduate degree,25801,South Atlantic
3123253507.0,Midwest,A lot,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,Female,18-29,"$0 - $24,999",Associate or bachelor degree,55805,West North Central
3123119361.0,The dirty south,Not at all,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Female,30-44,"$50,000 - $99,999",High school degree,34683,South Atlantic
3122317749.0,Great Lakes,Some,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Male,30-44,"$50,000 - $99,999",Some college,48178,East North Central
3122627789.0,Mid Atlantic,Not at all,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,Male,> 60,"$150,000+",High school degree,17042,Middle Atlantic
3121677040.0,Midwest or Great Lakes,Some,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,Yes,No,Female,18-29,"$50,000 - $99,999",Some college,48854,East North Central
3123249711.0,North west,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes,Yes,Female,30-44,"$50,000 - $99,999",High school degree,95521,Pacific
3121636458.0,The midwest,Some,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,Male,18-29,"$25,000 - $49,999",High school degree,53715,East North Central
3123013604.0,Northeast,Not at all,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Female,30-44,"$50,000 - $99,999",Associate or bachelor degree,17602,Middle Atlantic
3123031301.0,Mid atlantic,Not at all,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Female,45-60,"$50,000 - $99,999",Graduate degree,21787,South Atlantic
3123849611.0,Middle Plains,Not at all,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Female,45-60,"$25,000 - $49,999",Some college,74401,West South Central
3122568068.0,East,Not much,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,No,No,Female,30-44,"$150,000+",Some college,25401,South Atlantic
3122271739.0,Upper Midwest,Some,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,Male,> 60,"$25,000 - $49,999",Graduate degree,54849,East North Central
3122805368.0,southwest,Not at all,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Male,45-60,"$25,000 - $49,999",Associate or bachelor degree,85282,Mountain
3125046928.0,Midwest,A lot,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,Male,18-29,"$150,000+",High school degree,66002,West North Central
3123208749.0,The classiest part of the south.,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Female,18-29,"$25,000 - $49,999",Associate or bachelor degree,28056,East North Central
3122491804.0,Midwest,Some,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,Male,18-29,"$0 - $24,999",Associate or bachelor degree,46545,East North Central
3126556105.0,midwest,Not at all,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Male,30-44,"$150,000+",Associate or bachelor degree,80104,Mountain
3122709865.0,Rocky Mountains,Some,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,Female,> 60,"$100,000 - $149,999",Graduate degree,80906,Mountain
3122534347.0,San Francisco Bay Area,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,Male,30-44,"$50,000 - $99,999",Graduate degree,94040,Pacific
3122959212.0,Texas,Not at all,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Male,> 60,"$50,000 - $99,999",Graduate degree,78024,West South Central
3122837629.0,North west,Not at all,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,Yes,No,Male,45-60,"$150,000+",Associate or bachelor degree,97525,Pacific
3122917836.0,pitts,A lot,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,Female,> 60,"$50,000 - $99,999",High school degree,62262,East North Central
3122457774.0,upper midwest tundra,A lot,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Male,> 60,"$25,000 - $49,999",Associate or bachelor degree,55110,West North Central
3122791637.0,Midwest/central,A lot,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Male,45-60,"$150,000+",Associate or bachelor degree,68516,West North Central
3122155716.0,Sf,Not at all,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Male,18-29,"$50,000 - $99,999",Associate or bachelor degree,95014,Pacific
3126319685.0,Midwest,A lot,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Male,18-29,"$150,000+",Associate or bachelor degree,54636,East North Central
3122219347.0,Northeast,Not at all,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Female,> 60,"$150,000+",Graduate degree,18929,Middle Atlantic
3122178203.0,Lower North-East,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Male,30-44,"$150,000+",Associate or bachelor degree,18062,Middle Atlantic
3121502148.0,Midwest,A lot,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Male,> 60,"$50,000 - $99,999",Associate or bachelor degree,53703,East North Central
3122663895.0,Kansas,Some,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Male,30-44,"$25,000 - $49,999",Associate or bachelor degree,67204,West North Central
3122757929.0,Mid-west,Some,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,Female,30-44,"$100,000 - $149,999",Graduate degree,60016,East North Central
3123400932.0,Hawaii,A lot,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Female,18-29,"$50,000 - $99,999",Some college,96734,Pacific
3122870899.0,midwest,Some,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Female,18-29,"$25,000 - $49,999",Graduate degree,53217,East North Central
3122010385.0,Midwest,A lot,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Male,> 60,"$50,000 - $99,999",Some college,45651,East North Central
3123889854.0,"Scenic, mostly progressive, beautiful, warm, friendly, coastal, temperate, wine country",Not at all,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Male,30-44,"$150,000+",Associate or bachelor degree,93401,Pacific
3121660855.0,midwest,Not much,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Female,30-44,"$25,000 - $49,999",Graduate degree,65804,West North Central
3122171076.0,The subtropics,Not much,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,No,Male,45-60,"$50,000 - $99,999",Some college,33774,South Atlantic
3123773774.0,midwest,Not much,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Female,45-60,"$150,000+",Associate or bachelor degree,60446,East North Central
3122164919.0,Appalachia,Not at all,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,No,No,No,Male,30-44,"$25,000 - $49,999",Associate or bachelor degree,45701,East North Central
3124672578.0,midwest,A lot,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,Female,> 60,"$25,000 - $49,999",Some college,48393,East North Central
3123666244.0,south,Not at all,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Female,45-60,"$100,000 - $149,999",Some college,77318,West South Central
3123724208.0,Northeast,Not at all,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,Female,18-29,"$50,000 - $99,999",Graduate degree,15108,Middle Atlantic
3122408874.0,The Midwest,Some,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Male,30-44,"$25,000 - $49,999",Some college,44691,East North Central
3122804520.0,New England,Not at all,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Female,> 60,"$50,000 - $99,999",Associate or bachelor degree,2852,New England
3122865445.0,cold,Not at all,Yes,No,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,Male,30-44,"$50,000 - $99,999",Some college,1604,New England
3123226924.0,It is the United States in Colorado,Some,No,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,Yes,Female,> 60,"$0 - $24,999",Some college,80631,Mountain
3122124351.0,South,Not at all,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Female,30-44,"$100,000 - $149,999",Some college,70785,West South Central
3121653413.0,Midwest,Some,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Male,45-60,"$100,000 - $149,999",Associate or bachelor degree,61301,East North Central
3126060137.0,Upper Midwest,A lot,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,Male,30-44,"$150,000+",Graduate degree,60010,East North Central
3123317220.0,The West Coast.,Some,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,Male,18-29,"$150,000+",High school degree,93410,Mountain
3122834204.0,Midwest,A lot,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,No,Female,45-60,"$25,000 - $49,999",Graduate degree,41075,East South Central
3121916007.0,North East,Not at all,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Female,> 60,"$0 - $24,999",Some college,19464,Middle Atlantic
3123543876.0,cold,Some,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,Male,> 60,"$100,000 - $149,999",Associate or bachelor degree,55792,West North Central
3121700291.0,Frigid and liberal,Some,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Female,30-44,"$25,000 - $49,999",Some college,55116,West North Central
3122999836.0,West,A lot,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Female,18-29,"$25,000 - $49,999",Associate or bachelor degree,80918,Mountain
3120957115.0,Pacific Coast  South West United States,Not much,No,No,No,Yes,No,No,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,Female,45-60,"$25,000 - $49,999",Some college,91040,Pacific
3122792536.0,southeast,Not at all,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,Male,45-60,"$50,000 - $99,999",High school degree,28227,South Atlantic
3123031404.0,midwest,A lot,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Female,30-44,"$25,000 - $49,999",Some college,55447,West North Central
3122088226.0,midwest,A lot,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Female,18-29,"$150,000+",Graduate degree,60614,East North Central
3120818252.0,middle atlantic state,Some,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,Male,45-60,"$150,000+",Associate or bachelor degree,15226,Middle Atlantic
3122516289.0,rural western Maine,Not at all,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Male,> 60,"$0 - $24,999",Associate or bachelor degree,4261,New England
3122499105.0,Midwest,Some,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Female,> 60,"$25,000 - $49,999",Associate or bachelor degree,60630,East North Central
3122194586.0,South,Not much,No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,Male,45-60,?,?,42001,East South Central
3122116933.0,Midwest,A lot,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,Female,> 60,"$50,000 - $99,999",Some college,53154,East North Central
3123243457.0,Mid-West,A lot,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,Male,45-60,"$100,000 - $149,999",Some college,43138,East North Central
3122936012.0,Rural,A lot,Yes,Yes,No,Yes,No,No,Yes,No,No,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,Female,> 60,"$50,000 - $99,999",Some college,62056,East North Central
3123193669.0,Midwest,Not much,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Female,45-60,"$150,000+",High school degree,68725,West North Central
3121924684.0,east coast/ mid atlantic,Not much,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Male,18-29,"$100,000 - $149,999",Some college,16803,Middle Atlantic
3122638553.0,southeast,A lot,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Female,> 60,"$50,000 - $99,999",Associate or bachelor degree,30097,South Atlantic
3123731302.0,midwest,Some,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Female,45-60,"$25,000 - $49,999",Some college,43623,East North Central
